Heading,Text,Page
"Visual","EDP_AUX_P",1
"Visual","ELAVDD_7P2",16
"Visual","ELVDD_4P6",16
"Visual","ELVSS_-4P4",16
"Visual","EL_ON1",17
"Visual","EL_ON2",17
"Visual","FLASH1ON",8
"Visual","FLASH2ON",8
"Visual","FLASH_LED1",7
"Visual","FLASH_LED2",7
"Visual","FLASH_LED3",7
"Visual","FLASH_LED4",7
"Visual","FLASH_LED_TORCH_PWM",3
"Visual","FLICKER_CAL",3
"Visual","FLICKER_CALFLICKER_INT",17
"Visual","FLICKER_INT",3
"Visual","GD331GD332",18
"Visual","GD333GD334",18
"Visual","GD335GD336",18
"Visual","GD337GD338",18
"Visual","GD339",18
"Visual","GD343GD344",18
"Visual","GD345GD346",18
"Visual","GD347GD348",18
"Visual","GD349",18
"Visual","GD351GD352",18
"Visual","GD353GD354",18
"Visual","GD355GD356",18
"Visual","GD357",18
"Visual","GD358",18
"Visual","GD360",18
"Visual","GD361GD362",18
"Visual","GD363GD364GD350",18
"Visual","GD365GD366",18
"Visual","GND_ELAVDD",17
"Visual","GND_ELVDD",17
"Visual","GND_ELVSS",17
"Visual","LED1",6
"Visual","LED16100",16
"Visual","LED2",6
"Visual","LED3",6
"Visual","PLCD_MIPI_CLK_N",3
"Visual","PLCD_MIPI_CLK_P",3
"Visual","PLCD_MIPI_D0_N",3
"Visual","PLCD_MIPI_D0_P",3
"Visual","PLCD_MIPI_D1_N",3
"Visual","PLCD_MIPI_D1_P",3
"Visual","PLCD_MIPI_D2_N",3
"Visual","PLCD_MIPI_D2_P",3
"Visual","PLCD_MIPI_D3_N",3
"Visual","PLCD_MIPI_D3_P",3
"Visual","SHEET06 : DISPLAY PMIC, DISPLAY Conn, DIGITIZER, CAM Conn",10
"Visual","SPEN_FWE33",17
"Visual","SPEN_RST_N",17
"Visual","SPEN_RXD",17
"Visual","SPEN_TXD",17
"Visual","SPEN_VA_3P3",16
"Visual","SPEN_VD_3P3",16
"Visual","SPEN_VREF_X",17
"Visual","SPEN_VREF_Y",17
"Visual","TORCH1ON",8
"Visual","TORCH2ON",8
"Visual","VCCLED",6
"Visual","VDD_A_DSI_01_0P9",6
"Visual","VDD_A_DSI_01_1P2",6
"Visual","VDD_A_DSI_01_PLL_0P9",6
"Visual","VDD_A_GFX_CS_1P2",6
"Visual","VDD_DDI_1P8",16
"Visual","VDD_DDI_3P0",16
"Visual","VDD_FLASH_LED",8
"Visual","VDD_FLASH_RGB",7
"Visual","VDD_FLICKER_1P8",7
"Visual","VDD_GFX",6
"Visual","VDD_PROXY_LED_3P3",1
"Visual","VDD_SPEN_3P3",16
"Visual","VDD_TSP_1P8",16
"Visual","VDD_TSP_3P0",16
"Visual","VSYNC",1
"Visual","Visual",1
"Visual","WACOM_SYNC",17
"Visual","eDP",2
"camera","AGND_TELE10X",8
"camera","AGND_TELE3X",8
"camera","AGND_UWCAM",17
"camera","AGND_VTCAM",17
"camera","AGND_WIDECAM",8
"camera","BT_EN6AXIS1_INT1VTCAM_CIS_EEP_SDA_1P8",10
"camera","BT_UART_TXDVTCAM_MIPI_C0VTCAM_MIPI_B0VTCAM_MIPI_A0VTCAM_CIS_EEP_SCL_1P8VTCAM_CIS_EEP_SDA_1P8VTCAM_AF_SCL_1P8VTCAM_AF_SDA_1P8VTCAM_MIPI_C2VTCAM_MIPI_B2UWCAM_MCLK_OUT",18
"camera","FLASH_THM",8
"camera","FRONT CAM",16
"camera","Flash & Flicker sensor",16
"camera","GPS_L1_LNA_ENLAF_SPI_CS_NFLICKER_INTCAM_SPI_CSCAM_SPI_SCKCAM_SPI_MOSI6AXIS1_INT2",10
"camera","GRIP_SDA_1P8BTP_SPI_MISOGRIP_SCL_1P8BTP_SPI_CLKVTCAM_MIPI_C0BTP_SPI_MOSIBTP_INT_NBTP_SPI_CS_NSDR1_XO_CLKSDR2_XO_CLKVTCAM_MIPI_C2VTCAM_MIPI_B1UW_AF_SDA_1P8AP_UART_RXDJTAG_TMSJTAG_TDOUW_AF_SCL_1P8VTCAM_CIS_EEP_SCL_1P8",10
"camera","JTAG_TCKJTAG_TRST_NCAM_SPI_MOSICAM_SPI_SCK6AXIS1_INT1BARO_SDA_1P86AXIS1_INT2CAM_SPI_CSCAM_SPI_MISO",18
"camera","LAF_SPI_MOSILAF_SPI_CS_NFLICKER_INTSPEN_LDO_ENLAF_INTLAF_SPI_MISOLAF_SPI_CLKBTP_SPI_CLKBTP_SPI_MISOVTCAM_MCLK_OUTVTCAM_MIPI_A2VTCAM_MIPI_C1VTCAM_MIPI_B1VTCAM_MIPI_A1JTAG_TDOAP_UART_TXDAP_UART_RXD",18
"camera","Main Wide CAM",8
"camera","SHEET09 : CAM PMIC, CAM Conn., CAM MCU, DISPLAY PMIC, D",1
"camera","TELE x10 CAM",8
"camera","TELE x3 CAM",8
"camera","TELE10X_AF_OIS_LDO_EN",8
"camera","TELE10X_LDO_EN",8
"camera","TELE10X_MCLK",3
"camera","TELE10X_MIPI_A0",3
"camera","TELE10X_MIPI_A1",3
"camera","TELE10X_MIPI_A2",3
"camera","TELE10X_MIPI_B0",3
"camera","TELE10X_MIPI_B1",3
"camera","TELE10X_MIPI_B2",3
"camera","TELE10X_MIPI_C0",3
"camera","TELE10X_MIPI_C1",3
"camera","TELE10X_MIPI_C2",3
"camera","TELE10X_RST_N",3
"camera","TELE10X_SCL_1P8",3
"camera","TELE10X_SDA_1P8",3
"camera","TELE3X_AF_EEP_SCL_1P8",3
"camera","TELE3X_AF_EEP_SCL_1P8TELE3X_MIPI_A2",8
"camera","TELE3X_AF_EEP_SDA_1P8",3
"camera","TELE3X_MCLK",3
"camera","TELE3X_MIPI_A0",3
"camera","TELE3X_MIPI_A1",3
"camera","TELE3X_MIPI_A2",3
"camera","TELE3X_MIPI_B0",3
"camera","TELE3X_MIPI_B1",3
"camera","TELE3X_MIPI_B2",3
"camera","TELE3X_MIPI_C0",3
"camera","TELE3X_MIPI_C1",3
"camera","TELE3X_MIPI_C2",3
"camera","TELE3X_RST_N",3
"camera","TELE3X_SCL_1P8",3
"camera","TELE3X_SDA_1P8",3
"camera","Tele CAM",16
"camera","VDD_A_CSI_01_0P9",6
"camera","VDD_A_CSI_01_1P2",6
"camera","VDD_A_CSI_23_0P9",6
"camera","VDD_A_CSI_23_1P2",6
"camera","VDD_A_CSI_46_0P9",6
"camera","VDD_A_CSI_46_1P2",6
"camera","VDD_A_CSI_57_0P9",6
"camera","VDD_A_CSI_57_1P2",6
"camera","VDD_CAMIO_1P8",8
"camera","VDD_FLASH_LED_TP",16
"camera","VDD_LAF_A3P3",8
"camera","VDD_LAF_IO_1P8",8
"camera","VDD_OIS_MCU_1P8",8
"camera","VDD_TELE10X_0P82",8
"camera","VDD_TELE10X_A2P8",8
"camera","VDD_TELE10X_AF_OIS_3P0",8
"camera","VDD_TELE10X_AF_OIS_IO_1P8",8
"camera","VDD_TELE10X_AF_OIS_VM_3P0",8
"camera","VDD_TELE3X_0P82",8
"camera","VDD_TELE3X_A2P8",8
"camera","VDD_TELE3X_AF_3P3",8
"camera","VDD_TELE3X_OIS_3P3",8
"camera","VDD_UWCAM_1P1",8
"camera","VDD_UWCAM_A1P8",8
"camera","VDD_UWCAM_A2P8",8
"camera","VDD_UW_AF_3P3",8
"camera","VDD_VTCAM_0P92",8
"camera","VDD_VTCAM_A2P2",8
"camera","VDD_VTCAM_AF_2P8",6
"camera","VDD_WIDECAM_0P92",8
"camera","VDD_WIDECAM_A2P2",8
"camera","VDD_WIDECAM_AF_3P3",8
"camera","VDD_WIDECAM_IO_1P8",8
"camera","VDD_WIDECAM_OIS_3P3",8
"camera","VDD_WIDECAM_PHY_1P0",8
"camera","VPH_PWR_MMW",17
"camera","VTCAM_AF_SCL_1P8",3
"camera","VTCAM_AF_SDA_1P8",3
"camera","VTCAM_CIS_EEP_SCL_1P8",3
"camera","VTCAM_CIS_EEP_SDA_1P8",3
"camera","VTCAM_MCLK",3
"camera","VTCAM_MCLKVTCAM_MCLK_OUT",8
"camera","VTCAM_MCLK_OUT",17
"camera","VTCAM_MIPI_A0",3
"camera","VTCAM_MIPI_A1",3
"camera","VTCAM_MIPI_A2",3
"camera","VTCAM_MIPI_A2JTAG_RST_OUT_NVTCAM_MCLK_OUTUWCAM_MCLK_OUTVTCAM_AF_SDA_1P8LAF_INTLAF_SPI_MOSILAF_SPI_CLKCAM_SPI_MISOBARO_SDA_1P8",10
"camera","VTCAM_MIPI_B0",3
"camera","VTCAM_MIPI_B1",3
"camera","VTCAM_MIPI_B2",3
"camera","VTCAM_MIPI_C0",3
"camera","VTCAM_MIPI_C1",3
"camera","VTCAM_MIPI_C2",3
"camera","VTCAM_RST_N",3
"camera","WIDECAM_EEP_SCL_1P8",3
"camera","WIDECAM_EEP_SDA_1P8",3
"camera","WIDECAM_MCLK",3
"camera","WIDECAM_MIPI_A0",3
"camera","WIDECAM_MIPI_A1",3
"camera","WIDECAM_MIPI_A2",3
"camera","WIDECAM_MIPI_B0",3
"camera","WIDECAM_MIPI_B1",3
"camera","WIDECAM_MIPI_B2",3
"camera","WIDECAM_MIPI_C0",3
"camera","WIDECAM_MIPI_C1",3
"camera","WIDECAM_MIPI_C2",3
"camera","WIDECAM_RST_N",3
"camera","WT3X_OIS_T10X_AF_OIS_SCL_1P8",8
"camera","WT3X_OIS_T10X_AF_OIS_SCL_1P8TELE3X_MIPI_C1",8
"camera","WT3X_OIS_T10X_AF_OIS_SDA_1P8",8
"camera","WT3X_OIS_T10X_AF_OIS_SDA_1P8TELE3X_MIPI_B1",8
"camera","W_AF_T10X_EEP_SCL_1P8",3
"camera","W_AF_T10X_EEP_SCL_1P8W_AF_T10X_EEP_SDA_1P8",8
"camera","W_AF_T10X_EEP_SDA_1P8",3
"camera","Wide CAM",16
